Date,OGDC,PPL,POL,MARI,NBP,BAFL,HBL,UBL,MCB,BAHL,FCCL,DGKC,LUCK,EFERT,FFC,ENGRO,HUBC,KAPCO,EPCL,SSGC,SNGP,PSO,TRG,PAEL,ISL,NML,SEARL,HCAR,MTL,ATRL
2017-03-03,158.76,172.26,478.85,1423.4,76.61,39.05,286.34,248.93,231.94,54.5,45.14,239.32,870.89,69.32,110.63,380.43,133.43,80.77,27.11,44.15,132.49,459.11,59.37,87.51,133.61,179.79,670.28,802.35,1252.94,485.6
2017-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-06,159.13,173.26,478.01,1399.56,75.93,38.88,285.15,249.28,234.09,54.5,44.9,236.63,881.12,69.42,110.65,377.31,134.8,80.68,25.86,43.33,130.44,450.32,57.55,88,128.06,174.65,661.41,794.13,1198.69,467.62
2017-03-07,158.76,172.03,482.38,1384.04,74.93,39,285.2,248.77,236.87,55.97,44.1,235.81,878.84,69.47,108.82,373.75,134.8,80.58,25.53,43.73,135.29,452.01,56.79,88.2,129.45,174.27,658.98,787.33,1243.98,471.91
2017-03-08,158.95,172.5,480.44,1398.17,75.37,38.64,285.97,249.95,238.71,56,44.06,236.79,874.46,69.36,109.99,376.69,133.97,80.92,25.61,45.21,138.88,458.47,56.78,89.78,134.72,173.26,665.62,798.63,1255.69,469.82
2017-03-09,155.26,169.82,470.91,1369.41,74.44,38.7,288.14,251.78,238.78,56.11,43.74,234.89,886.52,68.26,108.35,380.03,133.69,80.65,24.69,43.64,132.96,447.13,55.44,88.39,130.69,171.68,655.98,790.61,1243.77,453.21
2017-03-10,151.91,167.08,467.06,1349.19,74.96,38.78,287.49,245.63,238.11,54.85,44.26,234.52,888.06,68.14,108.41,380.23,134.13,79.96,24.35,42.65,134.22,442.29,54.67,87.95,131.12,172.82,658.28,800.83,1234.74,454.69
2017-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-13,147.98,163.69,449.26,1323.2,74.36,37.6,288.3,240.84,235.79,54.2,43.67,230.9,880.89,68.18,107.89,377.58,133.07,79.52,24.13,42.12,130.12,433.8,52.47,85.91,134.71,170.35,659.86,789.11,1230.67,447.11
2017-03-14,148.39,161.23,444.46,1305.54,75.45,37.92,287.18,240.58,235.84,54.04,43.97,234.19,875.14,68.06,107.82,376.76,132,78.5,25.31,42.02,129.71,432.32,53,87.13,133.82,172.34,659.84,781.79,1224.92,450.69
2017-03-15,148.77,159.57,442.42,1335.2,74.59,37.04,283.53,229.43,234.56,54.1,43.13,234.63,876.26,67.41,108.57,377.64,130.43,78.45,25.16,41.56,132.43,428.89,52.59,85.8,131.46,171.19,657.46,784,1223.15,450.16
2017-03-16,149.75,160.28,445.52,1386.11,74.99,37.15,283.86,231.27,232.3,53.31,43.2,233.16,874.56,67.18,107.43,375.83,128.46,77.62,24.87,41.23,134.24,430.99,52.64,85.09,132.51,171.47,659.86,780.94,1217.93,451.52
2017-03-17,144.64,155.4,453.65,1336.88,74.17,36.99,285.4,233.61,226.35,54.94,43.02,235.85,887.15,64.48,105.62,376.49,132.64,79.67,23.79,41.13,133.19,436.5,52.74,84.02,131.18,172.12,645.21,785.62,1214.45,450.14
2017-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-20,145.29,157.26,445.54,1386.3,75.08,37.02,286.84,233.84,228.49,54.01,43.27,236.18,893.34,64.94,105.71,377.07,134.92,80.61,23.78,40.89,134.31,433.52,53.03,83.57,132.62,173.68,664.32,783.49,1208.71,452.21
2017-03-21,146.01,159.23,449.01,1332.87,75.02,37.17,283.03,232.34,233.83,54.62,43.76,238.87,890.38,65.09,105.31,380.25,135.79,80.97,24.81,41.57,139.87,438.93,54.26,86.72,135.42,175.81,695.26,780.32,1228.99,462.8
2017-03-22,146.8,158.52,450.62,1315.21,75.04,37.07,282.21,230.23,233.35,55,43.78,237.8,893.42,64.83,105.43,381.67,135.82,80.96,24.74,41.51,138.81,438.09,53.54,88.84,135.06,175.92,701.15,778.08,1287.18,458.42
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-24,147.15,157.04,458.7,1323.2,75.16,37.41,283.98,229.42,229.98,54.27,43.5,236.14,882.75,64.97,104.9,382.88,132.99,80.93,24.92,41.37,142.45,438.04,53.63,88.99,133.91,174.8,641.45,784.3,1265.9,461.97
2017-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-27,147.44,154.97,450.19,1290.02,75.05,37.15,284.49,227.67,228.99,54.51,43.19,233.68,878.33,65.1,104.47,380.16,131.86,80.56,24.44,40.28,144.73,429.38,52.09,87.86,133.16,171.81,623.2,786.12,1260.07,456.81
2017-03-28,146.19,152.86,444.21,1313.45,75,37.03,283.01,226.99,228.65,53.64,43.1,232.8,869.45,64.72,104.62,376.1,132.66,80.64,25.65,38.57,142.16,428.69,52.03,88.42,131.44,168.54,606.77,785.72,1280.55,455.16
2017-03-29,146.51,153.25,445.11,1379.12,75.14,36.61,278.31,227.55,224.97,54,42.83,232.58,854.61,64.12,104.62,372.74,133.48,80.44,24.91,37.6,137.29,427.91,52.15,91.14,129.7,166.39,615.67,768.75,1294.6,454.37
2017-03-30,147.98,152.49,439.25,1448.07,74.44,36.11,273.51,225.19,223.12,53.76,42.72,231.98,844.37,63.26,104.17,369.52,130.98,80.36,24.1,35.94,137.47,421.21,49.95,90.6,126.22,163.88,616.54,749.13,1291.84,448.84
2017-03-31,148.31,154.91,445.05,1520.47,74.67,36.14,269.61,227.63,227.4,53.55,42.68,232.4,837.39,62.66,103.6,368.02,131.06,80.21,25.28,36.94,142.77,423.52,52.08,92.1,128.94,165.2,631.92,751.92,1316.41,448.81
2017-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03,149.92,154.05,443.99,1563.1,73.78,36.57,267.92,234.51,228.49,53.96,42.73,230.87,839.91,62.42,103.33,361.05,132.01,81.14,25.37,36.73,142.31,419.07,51.24,92.24,130.51,165.08,631.34,780.31,1323.66,447.28
2017-04-04,150.06,154.65,440.18,1579.68,74.18,36.36,265.49,230.58,227.24,53.65,42.77,232.66,840.19,62.06,101.59,362.76,132.36,81.79,25.65,36.34,140.11,417.14,51.03,92.56,129.78,164,629.96,779.24,1311.01,443.36
2017-04-05,150.5,155.01,437.94,1569.78,63.35,36.75,259.98,230.03,223.78,52.42,41.74,230.59,848.15,61.63,100.47,356.89,130.76,75.9,24.92,35.94,136.27,412,48.62,92.31,127.41,160.91,619.08,780.06,1328.21,436.01
2017-04-06,150.95,155.69,436.33,1579.79,60.2,36.68,259.6,226.48,222.43,52.06,41.38,226.94,849.55,61.46,98.89,350.41,130.94,76.32,24.86,37.73,136.45,411.77,47.5,90.86,125.85,160.17,620.02,776.47,1326.6,443.15
2017-04-07,152.23,159.1,445.1,1565.16,60.19,36.76,267.25,234.81,220.3,52.11,42.3,230.25,866.37,61.47,100.52,354.78,129.96,76.5,25.09,39.61,138.02,416.96,49.3,93.31,128.03,161.99,621.15,777.68,1323.16,458.54
2017-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-10,154.58,158.72,448.06,1553.43,60.36,36.89,269.97,237.74,221.2,51.65,41.79,231.63,865.68,60.95,101.04,354.6,129.65,76.16,25.68,38.55,136.43,417.7,49.56,95.38,126.86,161.43,623.7,776.89,1321.83,466.79
2017-04-11,155.54,159.71,461.62,1544.17,61.29,36.95,276.03,238.81,220.57,52.43,41.79,233.12,871.36,60.83,99.87,356.28,129.1,76.5,25.99,38.53,138.24,423.77,52.03,96.04,128.54,160.74,636.36,782.83,1325.07,471.93
2017-04-12,156.83,162.52,467.9,1585.66,62.74,36.88,275.68,238.62,220.93,52,42.82,231.95,863.59,60.82,100.32,353.21,128.94,76.2,26.54,39.41,142.37,425.46,52.94,96.79,131.16,161.65,640.36,787.15,1318.19,477.7
2017-04-13,153.35,162.53,458.06,1506.38,61.97,36.99,269.95,235.45,219.3,51.51,42.01,230.8,860.34,60.76,99.6,348.01,127.88,75.63,25.51,41.06,138.66,420.38,50.86,95.41,129.71,158.13,641.31,782.77,1289.21,466.52
2017-04-14,149.64,162.17,458.71,1448.07,62.02,36.44,268.72,232,218.19,51.5,41.68,228.56,867.3,60.6,97.82,343.78,126.13,74.98,24.95,42.19,136.94,421.06,50.06,92.98,131.01,152.58,640.04,777.17,1264.16,459
2017-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-17,148.6,162.63,465.24,1459.53,61.49,36.49,263.88,232.91,216.97,50.95,40.43,226.99,858,59.7,94.15,332.13,126.99,74.03,25.36,40.09,135.37,416.36,50.47,92.16,128.72,151.47,638.51,774.84,1241.11,436.45
2017-04-18,149.62,160.87,463.69,1499.4,62.96,36.03,259.1,232.15,213.98,50.82,40.4,224.99,853.17,59.33,94.69,329.6,127,73.64,25.11,40.15,133.56,412.93,49.44,91.88,122.29,151.66,629.51,793.98,1227.88,415.23
2017-04-19,154.69,165.87,472.02,1548.36,62.9,36.9,260.26,235.13,212.5,51.22,42.42,228.39,854.61,61.34,95.93,340.42,127.59,74,25.67,40.68,139.93,422.96,50.5,96.42,117.08,156.45,637.98,825.83,1272.3,416.35
2017-04-20,155.86,169.24,476.48,1588.82,62.27,38.72,268.92,241.72,215.09,52.96,44.44,236.99,869.99,62.49,99.31,351.65,133.34,74.89,26.18,42.07,146.46,438.6,52.83,100.68,118.33,163.84,646.05,831,1319.16,421.64
2017-04-21,156.82,174.13,477.85,1599.38,63.34,38.39,275.6,245.65,212.72,52.24,44.13,242.02,892.27,62.63,101.16,367.24,136.57,75.92,27.48,44.09,153.78,443.35,55.47,104.72,124.24,166.73,677.66,859.77,1385.07,433.23
2017-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-24,160.69,172.94,477.12,1599.7,64.33,39.68,273.14,245.94,220.92,53,43.93,240.06,891.98,61.74,102.31,372.1,134.02,76.67,28.85,45.38,161.34,457.77,58.24,108.59,130.07,163.26,702,896.17,1392.96,436.43
2017-04-25,159.3,167.86,471.28,1580.13,63.92,39.18,270.41,245.93,217.63,53.03,43.52,237.75,888.18,60.89,101.2,363.59,130.68,76.95,29.13,45.75,160.52,450.62,59.24,107.55,130.9,162.47,667.89,910.87,1425.99,433.69
2017-04-26,159.4,167.82,465.12,1598.31,64.09,39.94,275.83,246.02,217.42,52.19,43.91,240.54,884.69,59.96,98.53,360.97,131.23,78.03,28.19,46.07,160.08,449.33,57.74,110.57,128.72,163.21,638.38,919.29,1468.46,432
2017-04-27,158.32,164.78,458.18,1580.33,63.7,39.33,271.36,246.74,217.75,52.5,43.78,240.11,878.42,59.26,97.44,358.55,130.66,77.6,29,44.65,158.54,444.5,57.77,111.92,128.7,161.04,623.1,909.94,1457.36,425.4
2017-04-28,154.38,158.78,455.41,1573.96,63.75,38.91,275.59,248.14,217.38,53.56,43.79,239,881.99,58.65,96.05,352.57,129.73,77.37,28.84,43.69,156.26,435.03,56.81,115.36,126.34,157.29,621.32,922.74,1469.97,419.82
2017-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-02,152.75,157.07,450.6,1544.87,63.97,38.5,275.65,245.64,213.26,53.08,42.28,234.14,885.38,57.71,94.63,347.4,128.01,76.4,28.52,42.32,152.13,426.28,55.75,109.6,121.44,151.03,590.98,915.33,1465.11,411.76
2017-05-03,153.93,159.31,450.32,1530.85,63.87,39.44,278.59,246.35,215.07,53.05,42.28,232.42,884.06,57.02,94.11,350.49,127.85,76.46,28.92,41.83,149.52,425.38,53.02,106.73,115.41,150.88,586.89,908.59,1427.14,415.31
2017-05-04,154.46,161.25,449.14,1530.98,64.87,40,284.78,250.71,220.62,53.41,42.98,237.81,902.28,57.95,95.56,361.29,127.69,76.48,30.36,42.94,156.04,430.34,55.4,111.48,121.18,158.08,592.65,918.06,1427.04,420.89
2017-05-05,154.96,158.04,443.67,1514.3,64.77,42,291,262.27,229.55,54.01,45.12,238.68,937.21,59.75,98.22,370.57,126.64,76.31,30.93,42.19,151.8,433.46,55.91,112.93,127.23,160.67,595.87,916.45,1431.83,434.88
2017-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08,161.54,161.88,458.32,1533.01,66.25,44.06,305.55,275.38,241.02,56,45.98,240.45,959.96,59.6,97.58,379.35,128.8,77.79,30.95,42.73,153.47,442.42,56.29,116.26,133.38,167.24,608.42,916.42,1463.03,439.1
2017-05-09,160.42,162.71,463.44,1529.23,68.33,42.96,302.24,270.55,246.52,58.17,45.38,239.13,979.19,57.6,96.19,377.94,131.87,76.51,30.51,44.11,158.86,439.92,57.92,113.61,135.44,169.03,610.37,914.42,1465.76,436.86
2017-05-10,159.55,164.4,461.48,1523.91,68.49,43.34,306.96,268.5,249.16,58.62,44.86,235.82,970.52,57.58,96.5,375.06,132.64,76,29.57,43.96,157.14,440.54,57.98,115,134.89,166.88,621.3,913.66,1466.49,437.51
2017-05-11,163.38,165.58,471.93,1577.43,68.96,43.33,308.57,264.87,249.1,58.03,45.34,236.44,987.94,58.34,97.93,376.45,132.66,76.69,29.69,43.62,159.04,443.42,57.99,114.27,137.38,168.27,617.35,910.49,1462.03,451.43
2017-05-12,165.7,167.34,475.73,1598.11,68.7,44.01,307.29,266.77,254,58.75,45.3,239.26,994.65,58.88,97.45,383.22,134.43,76.98,30.51,44.27,160.01,454.31,57.86,114.22,141.11,172.19,610.24,901.96,1462.81,445.19
2017-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-15,173.7,173.01,499.51,1623.78,68.69,44.32,307.97,267.04,262.1,61.67,46.32,242.74,991.7,58.95,100.66,391.2,135.07,77.58,31.18,44.66,162.1,468.2,57.94,114.35,139.33,173.84,609.42,891.05,1457.05,453.56
2017-05-16,170.28,173.97,507.24,1630.39,68.51,44.29,297.67,260.05,254.18,60.48,45.97,244.39,969.49,59.92,97.36,381.03,133.24,78.01,31.48,44.6,166.48,462.77,56.65,114.65,142.23,170.08,595.64,892.13,1457.47,448.8
2017-05-17,170.25,173.57,502.79,1627.46,68.42,43.64,295,258.56,245.36,60.06,45.9,241.86,966.79,59.57,96.51,382,131.69,77.7,30.81,44.58,165.44,462.27,57.05,115.38,145.27,170.12,601.03,898.51,1473.14,444.53
2017-05-18,168.82,169.23,494.29,1612.02,67.51,43.51,292.02,250.55,236.02,59.54,45.48,239.4,951.7,58.48,96.08,374.1,126.78,77.33,31.1,44.15,163.26,456.21,56.33,114.39,143.11,167.17,597.33,893.94,1458.99,442.6
2017-05-19,168.04,171.03,504.8,1632.03,67.33,44,290.44,247.66,235.88,59.03,44.94,235.36,940.85,58.46,95.19,370.87,124.44,77.21,30.88,43.23,163.15,451.18,54.55,113.13,144.39,167.4,598.03,893.74,1461.17,439.38
2017-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-22,173.55,175.39,526.21,1624.71,67.48,44.41,299.03,257.38,237.99,59,45.07,239.4,945.87,58.37,95.62,384.06,126.85,76.89,30.82,43.21,160.38,455.91,53.89,113,143.26,169.28,604.1,904.33,1469.86,441.22
2017-05-23,182.22,175.58,524.97,1638.78,67.88,45.13,303.33,263.01,247.56,60.06,46.24,240.94,953.48,58.63,96.97,392.2,129.66,77.12,30.51,43.86,168.21,460.03,54.91,114.23,145.43,171.52,610.87,902.65,1526.86,444.76
2017-05-24,188.71,183.6,533.16,1668.83,68.85,47.24,306.84,265.97,252.7,63.06,47.3,243.04,963.4,60.28,98.39,395.13,131.17,77.18,30.53,44.52,168.63,465.16,54.86,116.47,152.7,175.03,607.52,895.86,1550.47,452.56
2017-05-25,186.53,186.49,531.89,1732.33,66.81,45.59,305.48,259.67,247.08,62.84,46.84,244.74,961.51,60.21,97.44,399.16,133.01,77.1,32.05,44.38,174.36,475.29,53.75,122.19,159.98,175.82,617.35,883.36,1549.41,455.03
2017-05-26,183.77,183.49,520.74,1687.43,67.09,45.56,299.22,256.92,242.56,62.93,46.41,242.88,952.45,59.15,96.78,398.36,132.6,77.09,33.11,43.82,175.85,473.34,54.51,123.73,165.36,177.74,615.44,887.68,1550.85,466.63
2017-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-29,185.17,183.12,519.71,1714.11,66.19,45.22,292.53,250.24,239.75,62,45.52,239.18,925.72,59.08,96.78,394.71,133.3,77.46,32.53,43.11,178.68,472.91,52.64,118.87,164.05,172.12,606.68,894.22,1506.42,458.33
2017-05-30,184.88,182.47,518.93,1732.51,65.3,45.44,284.58,249.48,231.47,61.22,45.41,237.44,901.6,58.44,94.94,389.59,129.53,76.88,31.63,42.42,177.29,463.81,52.07,116.55,155.87,168.61,598.41,881.95,1477.14,447.81
2017-05-31,176.83,174.68,529.05,1690.23,66.33,45.37,271.05,237.6,220.3,58.41,45.31,238.32,859.22,60.6,96.28,372.08,132.52,75.5,31.46,41.64,181.1,465.64,52.66,115.52,161.73,172.22,602.68,865.32,1527.23,448.52
2017-06-01,168.54,167.32,510.59,1623.26,64.19,43.56,260.2,226.24,211.01,56.07,43.42,227.28,819.09,57.75,93.03,358.14,127.03,73.42,30.68,40.13,173.69,444.97,50.52,110.96,153.65,164.58,578.53,835.75,1469.73,431.81
2017-06-02,162.9,166.27,505.93,1600.14,65.66,42.45,256.02,222.69,210.79,58.24,43.31,222.92,818.58,57.19,93.66,352.14,126.13,73.34,31.36,40.09,169.53,435.82,50.17,110.56,148.89,165.37,581.93,834.13,1455.4,435.32
2017-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-05,163.39,171.87,520.7,1680.14,68.45,43.6,266.65,233.75,216.27,61.15,45.22,233.94,846.95,58.36,94.19,369.08,127.52,75.49,32.92,42.09,177.99,448.84,52.67,116.08,156.31,172.57,610.17,875.83,1520.34,450.19
2017-06-06,161.05,172.52,512.28,1700.06,67.97,42.77,270.68,235.11,215.91,62.55,46.01,237.61,859.08,57.87,93.71,367.18,126.07,75.62,34.56,42.36,172.86,446.54,53.08,114.74,155.61,170.4,599.52,885.76,1530.98,445.12
2017-06-07,163.3,172.59,513.05,1692.75,66.5,42.68,269.86,237.02,216.86,61.86,45.58,236.32,864.44,57.62,93.59,363.2,124.03,74.92,36.28,41.84,172.82,446.42,53.07,117.76,161.83,170,593.99,888.51,1532.81,447.55
2017-06-08,161.62,171.84,509.97,1699.69,67.18,42.87,261.81,237.18,217.93,62.57,45.24,231.37,862.31,57.64,93.47,361.31,124.91,74.94,38.09,41.11,172.43,445.3,52.82,116.33,155.8,166.37,605.17,892.12,1531.02,442.72
2017-06-09,159.95,167.59,513.98,1698.81,66.27,42.09,257.49,232.87,215.2,61.06,45.42,229.44,858.61,57.89,93.96,361.42,124.87,74.83,36.9,40.53,167.66,446.97,51.19,115.19,152.02,160.29,606.2,892.33,1526.86,427.07
2017-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-12,151.96,160.75,488.61,1620.55,64.31,40.35,249.06,225.26,208.39,58.29,43.31,220.14,826.33,55.13,91.11,343.46,119.57,72.91,35.26,38.51,159.28,415.13,48.64,109.44,144.42,152.34,577.41,875.83,1464.49,405.72
2017-06-13,151.85,160.35,481.6,1621.98,65.47,41.69,260.95,233.12,210.2,58.69,43.68,219.51,856.29,55.98,91.42,346.46,120.53,74.3,37.02,38.24,158.21,413.48,46.88,110.08,146.23,153.48,578.17,878.47,1457.85,394.61
2017-06-14,148.27,159.87,466.98,1598.47,65.27,40.98,265.84,232.99,207.37,59.47,42.78,224.33,846.15,55.07,91.17,337.96,118.33,73.6,38.87,37.52,153.79,403.98,44.58,108.45,137.83,147.62,573.21,877.67,1429.7,387.68
2017-06-15,145.96,157.25,471.87,1582.33,65.5,40.51,267.07,225.37,207.5,58.7,42.74,220.74,821.35,55.45,90.04,335.87,118.08,73.07,39.07,37.96,157.99,402.5,44.26,112.54,141.64,149.74,577.06,874.06,1411.64,397.14
2017-06-16,140.78,151.1,466.51,1575.69,63.21,40.04,259.75,222.02,208.02,57,43.34,216.83,825.79,55.38,86.93,334.93,116.32,72.97,38.55,37.42,152.84,395.89,44.59,110.03,138.49,146.17,572.06,872.62,1395.05,395.45
2017-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-19,143.08,152.02,477.69,1584.64,61.41,39.28,256.93,223.29,211.56,55.84,42.78,211.23,816.55,55.77,83.98,330.52,117.92,73.15,38.57,36.78,147.8,390.76,46.68,109.15,134.46,150.88,564.26,870.68,1352.75,389.92
2017-06-20,136.29,145.02,457.68,1543.86,59.57,37.34,244.41,218.96,201.02,54.5,41.3,202.08,788.41,53.84,79.81,317.34,115.57,71.4,37.01,34.95,140.41,379.92,44.35,103.7,127.74,143.39,536.05,827.15,1289.98,370.43
2017-06-21,137.54,143.73,452.4,1552.64,59.73,38.34,246.4,224.38,205.54,54.95,41.81,211.3,797.71,55.2,79.81,326.58,119.99,73.14,38.73,34.53,147.17,389.85,42.72,106.61,133.18,150.29,532,859.12,1336.04,374.75
2017-06-22,139.81,146.39,449.75,1586.23,60.66,39.14,253.33,226.56,209.6,56.65,42.14,215.08,831.75,56.12,83.79,337.83,120.81,72.07,39.71,35.99,154.51,394.43,42.07,111.01,136.34,157.8,534.87,827.66,1399.07,385.49
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-29,145.14,150,450.71,1570,58.3,40.36,265.99,235.75,213.5,56.12,41.73,211.9,844.43,56.19,84.56,333.66,121.72,71.93,37.73,36.82,151.84,390.09,40.01,111.48,130.52,159.65,509.53,838.04,1374.43,385.79
2017-06-30,140.69,148.14,458.15,1575.64,59.01,40.2,269.14,235.52,210.43,56.75,41.03,213.16,836.26,55.24,82.64,325.91,117.43,72.02,36.5,36.41,148.92,387.35,40.09,110.32,127.89,158.68,511.98,867.69,1374.44,382.58
2017-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-03,133.69,144.71,443.75,1499.75,57.02,38.31,255.69,223.75,199.91,55.07,39,202.6,794.45,53.08,79.23,311.91,112.18,69.92,34.68,34.59,141.48,368.54,38.09,104.81,121.5,150.76,487.96,824.31,1305.72,363.46
2017-07-04,138.13,151.94,452.2,1546.06,58.44,37.77,254.42,225.21,201.08,54.92,40.05,210.09,787.99,54.64,82.08,319.29,114.9,70.82,34.9,35.94,146.89,381.94,37.99,106.08,120.94,157.01,506.55,819.33,1341.06,373.45
2017-07-05,141.47,158.57,470.84,1602.31,59.09,39.55,246.94,223.64,205.03,56,39.91,208.12,771.52,54.32,83.43,316.87,120.64,72.35,34.54,37.07,144.54,377.46,36.14,100.78,114.9,162.8,500.51,781.24,1298.47,355.47
2017-07-06,140.25,156.88,459.09,1594.04,58.48,39.18,247.1,221.12,202.78,55.5,39.43,204.66,752.81,53.1,80.63,317.11,117.89,71.43,33.44,36.64,137.72,375.05,34.35,95.75,114.86,156.62,493.06,756.09,1270.77,344.7
2017-07-07,142.49,163.07,455.39,1599.9,59.06,39.52,250.37,215.18,205.04,55.35,40.32,207.37,753.31,53.39,80.06,327.96,119,72.01,34.28,38.47,142.23,381.75,35.93,96,117.58,157.04,497.04,738.31,1304.67,353.48
2017-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10,143.97,169.98,460,1602.8,60.47,40.95,254.5,216.28,212.08,56.18,41.52,215.23,781.77,54.45,81.28,339.88,121.95,73.08,35.99,40.27,149.27,395.42,37.72,100.8,123.45,164.29,509.62,749.99,1344.23,370.63
2017-07-11,136.82,161.52,437,1522.66,57.46,38.91,241.78,205.47,201.63,53.38,39.45,204.47,742.69,51.9,77.35,322.89,115.86,69.48,34.2,38.26,141.81,375.65,35.84,95.76,117.28,156.08,484.14,712.5,1281.58,352.1
2017-07-12,142.26,165.91,433.66,1493.98,58.78,37.99,245.97,202.32,200.18,52.03,39.75,194.27,715.86,53.25,80.82,314.35,112.03,71.88,33.28,36.85,135.11,368.35,36.13,96.06,115.2,149.78,477.81,678.26,1287.42,337.09
2017-07-13,140.92,165.31,429.75,1470.11,60.34,37.89,249.83,201.97,202.64,52.31,39.35,188.45,722.01,54.55,81.38,313.9,111.24,71.98,32.94,38.55,136.11,369.41,35.58,97.41,113.96,152.55,475.6,651.75,1298.41,332.99
2017-07-14,141.91,167.94,436.22,1477.24,61.38,39.25,253.04,206.87,204.46,53.05,40.22,193.39,735,55.52,82.04,318.22,113.87,73.07,33.53,39.41,136.63,373.08,36.06,97.44,115.02,156.44,477.04,644.99,1329.12,339.8
2017-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-17,143.9,166.1,440.06,1500.58,61.61,38.95,251.3,209.58,204.91,55.33,40.3,194.11,746.26,55.59,82.55,317.19,115.86,73.65,33.97,38.94,136.97,372.51,36,97.22,115.65,154.78,495.07,644.07,1331.96,343.83
2017-07-18,148.81,170.77,453.61,1521.35,62.31,40.88,253.57,216.75,209.68,56.36,41.8,199.78,771.72,57.09,83.75,327.6,119.11,74.05,35.64,40.44,143.73,382.53,37.79,101.89,121.38,159.63,499.63,664.48,1349.82,360.98
2017-07-19,146.91,173.07,448.73,1562.79,61.34,39.54,252.69,213.67,209.2,57,41.07,196.35,760.71,56.47,82.74,319.48,117.32,73.48,35.66,41.28,143.18,384.71,37.92,99.28,120.57,158,488.97,666.7,1335.86,357.59
2017-07-20,149.19,172.51,453.93,1540.16,60.4,40.28,252.21,211.22,210.46,56,40.31,193.4,760.73,55.79,82.29,313.78,115.52,73.05,34.64,40.22,143.12,379.55,36.87,97.03,118.02,155.09,484.86,671.14,1312.53,352.67
